id,name,repeat+AF8-id,batch+AF8-size,learning+AF8-rate,env+AF8-name,epsilon+AF8-decay,debug,is+AF8-curiosity,episode,e+AF8-score,e+AF8-score+AF8-min,e+AF8-score+AF8-max,score+AF8-avg,score+AF8-best,loss,,,,,,,,,,,,,,,,,,
699,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-70+AF8-699,70,64,0.001,CartPole+AC0-v0,0.01,False,False,150,20,1,1,11.44,26,1.62368596494198,,,,,,,,,,,,,,,,,,
577,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-577,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,41,1,1,23.4066666666667,84,2.61548305139309,,,,,,,,,,,,,,,,,,
593,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-60+AF8-593,60,32,0.1,CartPole+AC0-v0,0.0001,False,False,150,69,1,1,26.42,101,8.08110114456951,,,,,,,,,,,,,,,,,,
559,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-559,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,11,1,1,22.1733333333333,100,3.37054041840813,,,,,,,,,,,,,,,,,,
569,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-569,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,11,1,1,21.2133333333333,95,2.72405610301278,,,,,,,,,,,,,,,,,,
600,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-60+AF8-600,60,32,0.1,CartPole+AC0-v0,0.0001,False,False,150,10,1,1,24.72,87,4.09452538490295,,,,,,,,,,,,,,,,,,
573,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-573,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,31,1,1,22.82,77,2.83777774533918,,,,,,,,,,,,,,,,,,
711,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-711,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,12,1,1,11.86,39,1.1202552318573,,,,,,,,,,,,,,,,,,
596,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-60+AF8-596,60,32,0.1,CartPole+AC0-v0,0.0001,False,False,150,14,1,1,24.3866666666667,88,2.07557506646429,,,,,,,,,,,,,,,,,,
580,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-580,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,26,1,1,29.9333333333333,159,3.67101861421879,,,,,,,,,,,,,,,,,,
614,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-614,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,92,1,1,33.5533333333333,200,4.41437318661939,,,,,,,,,,,,,,,,,,
595,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-60+AF8-595,60,32,0.1,CartPole+AC0-v0,0.0001,False,False,150,12,1,1,24.6333333333333,89,2.94743650158246,,,,,,,,,,,,,,,,,,
576,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-576,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,11,1,1,23.1933333333333,98,2.75310858813199,,,,,,,,,,,,,,,,,,
707,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-707,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,11,1,1,12.6266666666667,61,1.26426737416874,,,,,,,,,,,,,,,,,,
597,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-60+AF8-597,60,32,0.1,CartPole+AC0-v0,0.0001,False,False,150,16,1,1,24.0866666666667,69,3.98671781271696,,,,,,,,,,,,,,,,,,
570,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-570,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,8,1,1,23.36,91,5.15954491496086,,,,,,,,,,,,,,,,,,
572,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-572,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,18,1,1,25.16,102,3.87821420696047,,,,,,,,,,,,,,,,,,
703,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-703,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,19,1,1,13.1,40,0.948493408529382,,,,,,,,,,,,,,,,,,
807,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-807,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,10,1,1,13.3266666666667,41,1.94504086971283,,,,,,,,,,,,,,,,,,
575,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-575,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,85,1,1,25.3666666666667,141,3.10847953487845,,,,,,,,,,,,,,,,,,
571,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-571,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,20,1,1,26.54,97,2.24791525304317,,,,,,,,,,,,,,,,,,
562,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-562,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,16,1,1,23.96,138,4.90262170881033,,,,,,,,,,,,,,,,,,
598,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-60+AF8-598,60,32,0.1,CartPole+AC0-v0,0.0001,False,False,150,33,1,1,25.7,70,4.65047927516879,,,,,,,,,,,,,,,,,,
706,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-706,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,33,1,1,14.1,42,1.8739375779123,,,,,,,,,,,,,,,,,,
552,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-552,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,10,1,1,30.5666666666667,99,3.67396203279495,,,,,,,,,,,,,,,,,,
551,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-551,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,60,1,1,31.3533333333333,97,2.9187595397234,,,,,,,,,,,,,,,,,,
568,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-568,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,15,1,1,33.2666666666667,200,19.263387521108,,,,,,,,,,,,,,,,,,
578,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-578,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,21,1,1,29.6866666666667,95,3.9993280512946,,,,,,,,,,,,,,,,,,
803,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-803,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,12,1,1,13.9,54,1.81198272109032,,,,,,,,,,,,,,,,,,
585,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-585,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,23,1,1,28.1333333333333,95,2.90498163648274,,,,,,,,,,,,,,,,,,
787,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-787,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,10,1,1,10.32,65,0.580326637625694,,,,,,,,,,,,,,,,,,
784,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-784,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,9,1,1,10.0333333333333,67,0.841444571812948,,,,,,,,,,,,,,,,,,
788,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-788,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,10,1,1,10.0533333333333,33,0.764743679761887,,,,,,,,,,,,,,,,,,
548,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-55+AF8-548,55,32,0.001,CartPole+AC0-v0,0.001,False,False,150,49,1,1,44.6733333333333,166,2.77677762265108,,,,,,,,,,,,,,,,,,
588,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-588,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,31,1,1,28.54,128,3.56957010107656,,,,,,,,,,,,,,,,,,
557,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-557,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,26,1,1,30.1266666666667,112,2.74098333028647,,,,,,,,,,,,,,,,,,
790,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-790,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,10,1,1,10.28,34,2.24885575771332,,,,,,,,,,,,,,,,,,
781,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-781,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,10,1,1,10.32,35,2.14580942392349,,,,,,,,,,,,,,,,,,
582,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-582,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,76,1,1,29.8,105,3.98527698610958,,,,,,,,,,,,,,,,,,
587,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-587,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,21,1,1,30.04,104,3.36356409674599,,,,,,,,,,,,,,,,,,
581,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-581,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,27,1,1,30.3266666666667,97,4.69776504348826,,,,,,,,,,,,,,,,,,
719,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-719,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,13,1,1,16.26,88,3.41801304083604,,,,,,,,,,,,,,,,,,
716,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-716,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,26,1,1,16.7733333333333,69,2.40718799141737,,,,,,,,,,,,,,,,,,
616,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-616,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,36,1,1,27.6733333333333,117,4.04254048400455,,,,,,,,,,,,,,,,,,
786,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-786,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,9,1,1,10.0066666666667,35,0.976228098074595,,,,,,,,,,,,,,,,,,
617,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-617,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,15,1,1,28.8066666666667,94,3.48111354907354,,,,,,,,,,,,,,,,,,
729,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-729,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,9,1,1,12.0666666666667,45,1.28515878650877,,,,,,,,,,,,,,,,,,
611,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-611,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,126,1,1,30.1333333333333,200,4.41529038926912,,,,,,,,,,,,,,,,,,
782,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-782,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,13,1,1,11.86,31,1.76389884031736,,,,,,,,,,,,,,,,,,
712,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-712,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,24,1,1,22.4066666666667,73,4.16972203552723,,,,,,,,,,,,,,,,,,
612,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-612,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,134,1,1,30.92,149,1.92274314743369,,,,,,,,,,,,,,,,,,
730,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-730,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,10,1,1,12.4933333333333,36,1.27105022668839,,,,,,,,,,,,,,,,,,
725,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-725,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,10,1,1,12.3733333333333,45,1.52631177902222,,,,,,,,,,,,,,,,,,
590,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-590,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,22,1,1,32.1466666666667,127,4.29566337845542,,,,,,,,,,,,,,,,,,
795,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-795,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,13,1,1,11.92,29,3.19981288909912,,,,,,,,,,,,,,,,,,
586,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-586,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,115,1,1,35.4466666666667,148,8.86484515977942,,,,,,,,,,,,,,,,,,
723,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-723,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,8,1,1,12.02,44,1.43038623034954,,,,,,,,,,,,,,,,,,
720,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-720,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,10,1,1,20.76,66,4.81479399204254,,,,,,,,,,,,,,,,,,
728,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-728,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,10,1,1,12.8266666666667,59,2.67565188407898,,,,,,,,,,,,,,,,,,
718,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-718,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,10,1,1,18.3,72,2.71567723751068,,,,,,,,,,,,,,,,,,
618,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-62+AF8-618,62,32,0.01,CartPole+AC0-v0,0.01,False,False,150,66,1,1,32.7066666666667,101,3.64014664382646,,,,,,,,,,,,,,,,,,
708,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-708,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,20,1,1,24.8666666666667,88,3.3758574962616,,,,,,,,,,,,,,,,,,
713,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-713,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,9,1,1,16.5,71,3.53874157534705,,,,,,,,,,,,,,,,,,
589,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-59+AF8-589,59,32,0.01,CartPole+AC0-v0,0.0001,False,False,150,46,1,1,30.26,106,3.66674315022386,,,,,,,,,,,,,,,,,,
714,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-714,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,52,1,1,17.0533333333333,71,2.51797313988209,,,,,,,,,,,,,,,,,,
785,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-785,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,21,1,1,13.6533333333333,35,2.89464577039083,,,,,,,,,,,,,,,,,,
561,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-561,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,14,1,1,37.5066666666667,136,9.71733847686223,,,,,,,,,,,,,,,,,,
727,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-727,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,47,1,1,15.0066666666667,67,1.53888817797316,,,,,,,,,,,,,,,,,,
704,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-704,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,83,1,1,27.4533333333333,111,2.90811022505703,,,,,,,,,,,,,,,,,,
563,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-563,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,40,1,1,32.1533333333333,92,4.11103435456753,,,,,,,,,,,,,,,,,,
732,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-732,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,12,1,1,14.7666666666667,36,1.3939376026392,,,,,,,,,,,,,,,,,,
736,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-736,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,9,1,1,14.8066666666667,44,1.98345375061035,,,,,,,,,,,,,,,,,,
574,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-58+AF8-574,58,32,0.001,CartPole+AC0-v0,0.0001,False,False,150,111,1,1,44.6333333333333,200,3.61102020149832,,,,,,,,,,,,,,,,,,
804,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-804,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,20,1,1,25.16,133,3.60001799464226,,,,,,,,,,,,,,,,,,
789,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-789,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,41,1,1,18.9466666666667,42,2.37547638212762,,,,,,,,,,,,,,,,,,
791,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-791,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,21,1,1,15.3266666666667,110,2.02142215910412,,,,,,,,,,,,,,,,,,
721,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-721,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,15,1,1,16.4466666666667,74,1.84930522839228,,,,,,,,,,,,,,,,,,
566,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-566,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,10,1,1,31.6,160,3.46079745292664,,,,,,,,,,,,,,,,,,
783,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-79+AF8-783,79,124,0.001,CartPole+AC0-v0,0.01,False,False,150,24,1,1,22.2733333333333,71,3.05091012020906,,,,,,,,,,,,,,,,,,
564,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-564,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,58,1,1,40.26,115,3.29927238821983,,,,,,,,,,,,,,,,,,
802,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-802,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,10,1,1,17.44,69,3.57422108650208,,,,,,,,,,,,,,,,,,
793,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-793,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,40,1,1,17.78,102,2.51953118890524,,,,,,,,,,,,,,,,,,
701,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-71+AF8-701,71,64,0.01,CartPole+AC0-v0,0.01,False,False,150,59,1,1,26.62,76,2.90829053874743,,,,,,,,,,,,,,,,,,
733,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-733,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,9,1,1,17.6733333333333,115,2.54413872294956,,,,,,,,,,,,,,,,,,
556,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-556,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,29,1,1,37.1666666666667,99,4.05900645256043,,,,,,,,,,,,,,,,,,
808,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-808,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,95,1,1,32.1933333333333,200,6.1518626765201,,,,,,,,,,,,,,,,,,
715,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-715,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,34,1,1,36.82,200,5.42356095243903,,,,,,,,,,,,,,,,,,
744,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-744,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,23,1,1,18.6466666666667,48,2.32929486295451,,,,,,,,,,,,,,,,,,
801,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-81+AF8-801,81,124,0.1,CartPole+AC0-v0,0.01,False,False,150,23,1,1,19.16,96,5.2652515432109,,,,,,,,,,,,,,,,,,
792,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-80+AF8-792,80,124,0.01,CartPole+AC0-v0,0.01,False,False,150,26,1,1,22.4133333333333,89,2.48248212154095,,,,,,,,,,,,,,,,,,
722,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-722,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,27,1,1,24.6533333333333,117,2.46255319648319,,,,,,,,,,,,,,,,,,
739,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-739,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,22,1,1,20.3733333333333,96,2.86630283702504,,,,,,,,,,,,,,,,,,
752,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-752,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,18,1,1,20.48,71,2.66299366288715,,,,,,,,,,,,,,,,,,
737,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-74+AF8-737,74,124,0.01,CartPole+AC0-v0,0.001,False,False,150,23,1,1,20.6733333333333,63,2.30589838131614,,,,,,,,,,,,,,,,,,
724,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-724,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,56,1,1,29.0733333333333,134,2.49759026723249,,,,,,,,,,,,,,,,,,
753,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-753,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,13,1,1,20.6466666666667,70,3.27613687515259,,,,,,,,,,,,,,,,,,
717,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-72+AF8-717,72,64,0.1,CartPole+AC0-v0,0.01,False,False,150,11,1,1,42.9733333333333,174,3.82134864547036,,,,,,,,,,,,,,,,,,
726,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-73+AF8-726,73,124,0.001,CartPole+AC0-v0,0.001,False,False,150,32,1,1,30.8,86,2.32749213650823,,,,,,,,,,,,,,,,,,
771,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-771,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,13,1,1,20.7666666666667,61,4.7836089684413,,,,,,,,,,,,,,,,,,
555,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-56+AF8-555,56,32,0.01,CartPole+AC0-v0,0.001,False,False,150,67,1,1,47.3666666666667,138,1.15232640104507,,,,,,,,,,,,,,,,,,
692,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-70+AF8-692,70,64,0.001,CartPole+AC0-v0,0.01,False,False,150,10,1,1,9.87333333333333,30,1.45712262392044,,,,,,,,,,,,,,,,,,
780,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-780,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,15,1,1,21.1266666666667,91,4.47046279907227,,,,,,,,,,,,,,,,,,
626,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-626,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,10,1,1,14,55,2.48737145662308,,,,,,,,,,,,,,,,,,
694,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-70+AF8-694,70,64,0.001,CartPole+AC0-v0,0.01,False,False,150,15,1,1,11.3866666666667,51,2.00670471191406,,,,,,,,,,,,,,,,,,
772,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-772,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,40,1,1,24.4066666666667,102,3.74853183925152,,,,,,,,,,,,,,,,,,
635,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-635,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,10,1,1,11.9866666666667,42,1.28906546235085,,,,,,,,,,,,,,,,,,
751,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-751,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,41,1,1,25.7333333333333,91,3.06929755792385,,,,,,,,,,,,,,,,,,
565,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-57+AF8-565,57,32,0.1,CartPole+AC0-v0,0.001,False,False,150,86,1,1,50.8333333333333,200,5.8333976857884,,,,,,,,,,,,,,,,,,
623,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-623,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,20,1,1,16.04,76,4.07683786153793,,,,,,,,,,,,,,,,,,
693,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-70+AF8-693,70,64,0.001,CartPole+AC0-v0,0.01,False,False,150,16,1,1,13.0666666666667,88,1.45777009986341,,,,,,,,,,,,,,,,,,
749,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-749,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,12,1,1,20.8066666666667,106,1.26137501001358,,,,,,,,,,,,,,,,,,
746,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-746,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,26,1,1,22.5,104,3.89582219490638,,,,,,,,,,,,,,,,,,
629,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-629,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,77,1,1,16.44,85,3.62144609550377,,,,,,,,,,,,,,,,,,
743,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-75+AF8-743,75,124,0.1,CartPole+AC0-v0,0.001,False,False,150,80,1,1,28.1066666666667,149,5.68289265036583,,,,,,,,,,,,,,,,,,
639,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-64+AF8-639,64,64,0.001,CartPole+AC0-v0,0.001,False,False,150,10,1,1,12.2533333333333,61,1.5876643538475,,,,,,,,,,,,,,,,,,
754,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-76+AF8-754,76,124,0.001,CartPole+AC0-v0,0.0001,False,False,150,23,1,1,27.1,135,2.63038518117822,,,,,,,,,,,,,,,,,,
774,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-78+AF8-774,78,124,0.1,CartPole+AC0-v0,0.0001,False,False,150,12,1,1,24.28,78,5.53602663675944,,,,,,,,,,,,,,,,,,
625,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-625,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,9,1,1,21.6133333333333,84,2.35639333724976,,,,,,,,,,,,,,,,,,
770,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-77+AF8-770,77,124,0.01,CartPole+AC0-v0,0.0001,False,False,150,34,1,1,24.2466666666667,88,3.2771255198647,,,,,,,,,,,,,,,,,,
630,apr+AF8-28+AF8-cart+AF8-pole+AF8-grid+AF8-63+AF8-630,63,32,0.1,CartPole+AC0-v0,0.01,False,False,150,13,1,1,19.0733333333333,56,12.4732465377221,,,,,,,,,,,,,,,,,,
